,Qualification,Experiece,Ratings,Place,Profile,Fees
1222,MD,7.0,94.0,Hyderabad,Dermatologists,500
1223,MD,8.0,94.6425884123401,Bangalore,Ayurveda,200
1224,MD,10.0,97.0,Chennai,Dentist,100
1225,MD,4.0,94.6425884123401,Chennai,Dermatologists,200
1226,BDS,2.0,94.6425884123401,Chennai,Dentist,300
1227,MD,9.0,100.0,Delhi,Dermatologists,350
1228,MBBS,17.0,99.0,Mumbai,Dermatologists,600
1229,BHMS,11.0,94.6425884123401,Mumbai,Homeopath,750
1230,MD,34.0,98.0,Mumbai,Dermatologists,100
1231,MD,19.0,95.0,Hyderabad,General Medicine,600
1232,BDS,13.0,100.0,Coimbatore,Dentist,150
1233,MD,21.0,97.0,Bangalore,General Medicine,500
1234,MBBS,35.0,94.6425884123401,Bangalore,General Medicine,200
1235,MBBS,9.0,94.6425884123401,Mumbai,ENT Specialist,400
1236,MBBS,36.0,94.6425884123401,Mumbai,General Medicine,100
1237,MD,5.0,100.0,Bangalore,Dentist,300
1238,MBBS,24.0,94.6425884123401,Hyderabad,General Medicine,200
1239,MBBS,30.0,62.0,Delhi,ENT Specialist,100
1240,BDS,26.0,99.0,Hyderabad,Dentist,200
1241,BDS,2.0,94.6425884123401,Thiruvananthapuram,Dentist,150
1242,MD,10.0,100.0,Hyderabad,Dermatologists,200
1243,MBBS,49.0,94.6425884123401,Mumbai,General Medicine,100
1244,MD,6.0,94.6425884123401,Hyderabad,General Medicine,300
1245,MD,34.0,94.6425884123401,Ernakulam,Dermatologists,400
1246,MBBS,8.0,94.6425884123401,Hyderabad,General Medicine,100
1247,MD,43.0,86.0,Mumbai,General Medicine,500
1248,MD,14.0,92.0,Delhi,General Medicine,500
1249,MBBS,32.0,90.0,Bangalore,General Medicine,600
1250,BHMS,12.0,94.6425884123401,Delhi,Homeopath,450
1251,MBBS,10.0,94.6425884123401,Mumbai,Dermatologists,500
1252,MD,13.0,94.0,Hyderabad,General Medicine,500
1253,MBBS,17.555858310626704,94.6425884123401,Delhi,ENT Specialist,400
1254,MBBS,47.0,94.6425884123401,Hyderabad,General Medicine,200
1255,MD,15.0,98.0,Bangalore,Dentist,400
1256,BHMS,15.0,94.6425884123401,Delhi,Homeopath,150
1257,BDS,5.0,94.6425884123401,Ernakulam,Dentist,150
1258,MBBS,41.0,92.0,Hyderabad,ENT Specialist,400
1259,MD,11.0,97.0,Delhi,Dentist,500
1260,MD,14.0,96.0,Hyderabad,Dermatologists,300
1261,MBBS,14.0,94.6425884123401,Bangalore,General Medicine,500
1262,MBBS,24.0,94.6425884123401,Chennai,ENT Specialist,200
1263,BAMS,34.0,97.0,Mumbai,Ayurveda,100
1264,Diploma in Dermatology,18.0,97.0,Mumbai,Dermatologists,700
1265,BAMS,9.0,94.6425884123401,Bangalore,Ayurveda,200
1266,MD,2.0,94.6425884123401,Delhi,Dentist,250
1267,MBBS,28.0,100.0,Chennai,General Medicine,300
1268,BAMS,23.0,94.6425884123401,Mumbai,Ayurveda,100
1269,MBBS,8.0,94.6425884123401,Hyderabad,Dermatologists,300
1270,BAMS,10.0,96.0,Bangalore,Ayurveda,150
1271,BDS,20.0,98.0,Ernakulam,Dentist,100
1272,MD,11.0,100.0,Bangalore,Dentist,100
1273,BAMS,9.0,94.6425884123401,Delhi,Ayurveda,100
1274,MBBS,18.0,96.0,Bangalore,ENT Specialist,250
1275,BDS,12.0,94.6425884123401,Coimbatore,Dentist,100
1276,MD,17.0,94.6425884123401,Hyderabad,Ayurveda,200
1277,MD,14.0,94.6425884123401,Mumbai,General Medicine,300
1278,BHMS,27.0,96.0,Bangalore,Homeopath,500
1279,MD,5.0,94.6425884123401,Hyderabad,Dentist,350
1280,MD,9.0,97.0,Mumbai,Dentist,500
1281,MBBS,27.0,94.6425884123401,Delhi,ENT Specialist,700
1282,MD,19.0,82.0,Bangalore,General Medicine,400
1283,BAMS,11.0,94.6425884123401,Bangalore,Ayurveda,300
1284,MD,11.0,98.0,Delhi,Dentist,500
1285,BDS,8.0,100.0,Delhi,Dentist,200
1286,MD,15.0,94.6425884123401,Hyderabad,General Medicine,200
1287,BDS,16.0,99.0,Mumbai,Dentist,200
1288,BDS,14.0,99.0,Mumbai,Dentist,100
1289,BDS,11.0,94.6425884123401,Coimbatore,Dentist,100
1290,BAMS,19.0,94.6425884123401,Mumbai,Ayurveda,500
1291,BDS,3.0,94.6425884123401,Coimbatore,Dentist,300
1292,MBBS,19.0,94.6425884123401,Hyderabad,ENT Specialist,300
1293,BAMS,12.0,94.6425884123401,Bangalore,Ayurveda,350
1294,BAMS,20.0,94.6425884123401,Mumbai,Ayurveda,100
1295,MD,22.0,94.6425884123401,Delhi,Dentist,500
1296,G.A.M.S,45.0,82.0,Delhi,Ayurveda,100
1297,MBBS,38.0,94.6425884123401,Delhi,ENT Specialist,500
1298,MD,11.0,95.0,Hyderabad,Dentist,100
1299,MD,11.0,93.0,Delhi,General Medicine,300
1300,BDS,6.0,100.0,Bangalore,Dentist,100
1301,BHMS,9.0,94.6425884123401,Bangalore,Homeopath,350
1302,MBBS,25.0,57.0,Bangalore,ENT Specialist,500
1303,BDS,6.0,100.0,Coimbatore,Dentist,150
1304,BAMS,20.0,94.6425884123401,Delhi,Ayurveda,50
1305,BHMS,12.0,94.6425884123401,Bangalore,Homeopath,250
1306,BHMS,26.0,94.6425884123401,Bangalore,Homeopath,200
1307,BAMS,6.0,94.6425884123401,Bangalore,Ayurveda,200
1308,MD,10.0,94.6425884123401,Coimbatore,Dentist,150
1309,MBBS,13.0,93.0,Bangalore,General Medicine,350
1310,BHMS,8.0,94.6425884123401,Delhi,Homeopath,250
1311,BDS,16.0,97.0,Coimbatore,Dentist,100
1312,MD,15.0,94.0,Mumbai,Dermatologists,700
1313,MBBS,33.0,100.0,Mumbai,General Medicine,900
1314,MD,40.0,94.6425884123401,Delhi,General Medicine,500
1315,BAMS,4.0,94.6425884123401,Mumbai,Ayurveda,10
1316,BDS,21.0,99.0,Mumbai,Dentist,200
1317,MD,8.0,98.0,Bangalore,Dentist,100
1318,MBBS,20.0,86.0,Bangalore,Dermatologists,200
1319,BDS,10.0,100.0,Hyderabad,Dentist,200
1320,MD,21.0,97.0,Delhi,General Medicine,700
1321,MBBS,8.0,94.6425884123401,Delhi,ENT Specialist,500
1322,MBBS,20.0,100.0,Chennai,ENT Specialist,500
1323,BHMS,2.0,94.6425884123401,Bangalore,Homeopath,300
1324,MD,11.0,99.0,Bangalore,Dermatologists,500
1325,MD,19.0,95.0,Hyderabad,Dentist,200
1326,MBBS,9.0,97.0,Hyderabad,Dermatologists,300
1327,MD,33.0,96.0,Delhi,General Medicine,100
1328,BDS,7.0,94.6425884123401,Coimbatore,Dentist,100
1329,MD,9.0,94.6425884123401,Thiruvananthapuram,Dentist,100
1330,MBBS,12.0,94.6425884123401,Mumbai,General Medicine,100
1331,MBBS,42.0,94.6425884123401,Hyderabad,ENT Specialist,300
1332,BAMS,10.0,100.0,Bangalore,Ayurveda,200
1333,MD,13.0,89.0,Chennai,Dermatologists,200
1334,MBBS,13.0,94.6425884123401,Bangalore,General Medicine,550
1335,MD,10.0,94.6425884123401,Mumbai,General Medicine,700
1336,MD,23.0,91.0,Chennai,Dentist,500
1337,MBBS,15.0,95.0,Bangalore,Dermatologists,500
1338,BHMS,12.0,96.0,Bangalore,Homeopath,300
1339,BHMS,9.0,94.6425884123401,Chennai,Homeopath,150
1340,MBBS,29.0,94.6425884123401,Delhi,ENT Specialist,600
1341,BHMS,32.0,94.6425884123401,Delhi,Homeopath,200
1342,BDS,17.0,94.0,Mumbai,Dentist,200
1343,BDS,7.0,100.0,Bangalore,Dentist,300
1344,MBBS,17.0,94.0,Bangalore,ENT Specialist,700
1345,MBBS,45.0,94.6425884123401,Chennai,ENT Specialist,100
1346,BDS,12.0,99.0,Coimbatore,Dentist,100
1347,MD,33.0,94.6425884123401,Bangalore,General Medicine,300
1348,MBBS,14.0,94.6425884123401,Mumbai,ENT Specialist,700
1349,MD,17.0,98.0,Delhi,Dermatologists,600
1350,MBBS,19.0,94.6425884123401,Hyderabad,ENT Specialist,300
1351,BDS,11.0,95.0,Hyderabad,Dentist,100
1352,MBBS,14.0,100.0,Bangalore,Dermatologists,500
1353,BHMS,18.0,94.0,Bangalore,Homeopath,500
1354,BHMS,10.0,98.0,Hyderabad,Dermatologists,400
1355,BHMS,14.0,94.6425884123401,Delhi,Homeopath,200
1356,MBBS,19.0,94.6425884123401,Mumbai,ENT Specialist,600
1357,MD,8.0,98.0,Delhi,Dermatologists,500
1358,MD,15.0,99.0,Delhi,Dentist,400
1359,MD,9.0,95.0,Hyderabad,Dentist,200
1360,MD,29.0,98.0,Delhi,Dentist,500
1361,BAMS,11.0,94.6425884123401,Bangalore,Ayurveda,150
1362,MD,19.0,94.6425884123401,Bangalore,Ayurveda,350
1363,MD,14.0,94.6425884123401,Chennai,Dentist,200
1364,MD,7.0,94.6425884123401,Mumbai,Dentist,300
1365,BAMS,27.0,94.6425884123401,Mumbai,Ayurveda,100
1366,BAMS,6.0,94.6425884123401,Thiruvananthapuram,Ayurveda,100
1367,MD,26.0,94.6425884123401,Mumbai,Homeopath,100
1368,MD,8.0,92.0,Delhi,Dermatologists,400
1369,BDS,3.0,94.6425884123401,Ernakulam,Dentist,100
1370,MBBS,4.0,94.6425884123401,Bangalore,Dermatologists,250
1371,MD,12.0,96.0,Bangalore,Dentist,300
1372,MD,3.0,100.0,Chennai,Dermatologists,300
1373,MBBS,6.0,94.6425884123401,Hyderabad,ENT Specialist,300
1374,MBBS,14.0,95.0,Bangalore,ENT Specialist,550
1375,BHMS,14.0,94.6425884123401,Hyderabad,Homeopath,600
1376,MBBS,10.0,94.6425884123401,Hyderabad,ENT Specialist,650
1377,BHMS,2.0,94.6425884123401,Delhi,Homeopath,100
1378,MD,17.555858310626704,94.6425884123401,Hyderabad,Ayurveda,200
1379,MD,22.0,94.6425884123401,Mumbai,Ayurveda,400
1380,MBBS,33.0,94.6425884123401,Bangalore,ENT Specialist,500
1381,BHMS,28.0,100.0,Mumbai,Homeopath,800
1382,MBBS,21.0,94.0,Mumbai,Dermatologists,100
1383,MBBS,9.0,94.6425884123401,Bangalore,Dermatologists,400
1384,MBBS,40.0,94.6425884123401,Bangalore,General Medicine,300
1385,MD,25.0,99.0,Delhi,Dermatologists,700
1386,MBBS,16.0,94.6425884123401,Bangalore,General Medicine,400
1387,MD,34.0,97.0,Delhi,Dermatologists,100
1388,MD,12.0,100.0,Mumbai,Dentist,500
1389,MBBS,5.0,100.0,Mumbai,General Medicine,500
1390,MBBS,36.0,94.6425884123401,Chennai,General Medicine,100
1391,MD,39.0,77.0,Delhi,Dermatologists,800
1392,MD,11.0,94.6425884123401,Delhi,General Medicine,300
1393,BDS,12.0,97.0,Hyderabad,Dentist,100
1394,BAMS,10.0,94.6425884123401,Mumbai,Ayurveda,70
1395,MBBS,10.0,96.0,Bangalore,Dermatologists,300
1396,BHMS,17.0,96.0,Mumbai,Homeopath,100
1397,BAMS,6.0,94.6425884123401,Delhi,Ayurveda,300
1398,MD,19.0,93.0,Mumbai,Dermatologists,800
1399,BDS,3.0,94.6425884123401,Bangalore,Dentist,100
1400,MBBS,32.0,93.0,Bangalore,ENT Specialist,600
1401,BDS,11.0,100.0,Mumbai,Dentist,300
1402,BAMS,7.0,94.6425884123401,Hyderabad,Ayurveda,300
1403,MS,16.0,94.6425884123401,Hyderabad,ENT Specialist,500
1404,MD,27.0,99.0,Bangalore,Ayurveda,300
1405,MBBS,21.0,95.0,Mumbai,Dermatologists,100
1406,MD,9.0,94.6425884123401,Coimbatore,General Medicine,200
1407,MD,31.0,98.0,Delhi,Dentist,500
1408,BHMS,8.0,94.6425884123401,Bangalore,Homeopath,400
1409,BAMS,25.0,99.0,Bangalore,Ayurveda,350
1410,MD,18.0,94.6425884123401,Delhi,General Medicine,300
1411,BDS,27.0,97.0,Chennai,Dentist,200
1412,MD,5.0,94.6425884123401,Hyderabad,General Medicine,300
1413,BAMS,7.0,94.6425884123401,Mumbai,Ayurveda,299
1414,MD,25.0,94.6425884123401,Ernakulam,Dentist,200
1415,MBBS,16.0,83.0,Bangalore,ENT Specialist,400
1416,BHMS,11.0,95.0,Mumbai,Homeopath,600
1417,MD,16.0,93.0,Delhi,Dermatologists,100
1418,MD,17.0,94.6425884123401,Chennai,General Medicine,800
1419,MBBS,5.0,94.6425884123401,Hyderabad,ENT Specialist,500
1420,MD,21.0,94.6425884123401,Delhi,General Medicine,300
1421,BAMS,14.0,94.6425884123401,Mumbai,Ayurveda,500
1422,MD,29.0,96.0,Delhi,Dermatologists,100
1423,BAMS,4.0,94.6425884123401,Mumbai,Ayurveda,200
1424,MD,17.0,77.0,Bangalore,Dermatologists,750
1425,MD,13.0,94.6425884123401,Mumbai,General Medicine,600
1426,MD,13.0,94.6425884123401,Chennai,Dermatologists,100
1427,MD,11.0,100.0,Bangalore,Ayurveda,100
1428,BAMS,13.0,94.6425884123401,Mumbai,Ayurveda,100
1429,BDS,4.0,94.6425884123401,Bangalore,Dentist,100
1430,BDS,22.0,98.0,Delhi,Dentist,300
1431,MBBS,40.0,94.6425884123401,Thiruvananthapuram,General Medicine,100
1432,MD,32.0,77.0,Delhi,Dermatologists,100
1433,BAMS,11.0,100.0,Bangalore,Ayurveda,150
1434,MD,10.0,94.6425884123401,Hyderabad,Dentist,300
1435,MD,12.0,88.0,Bangalore,Dentist,200
1436,MD,16.0,79.0,Hyderabad,General Medicine,600
1437,MBBS,5.0,100.0,Chennai,General Medicine,200
1438,MD,28.0,96.0,Bangalore,Dentist,500
1439,BHMS,14.0,94.6425884123401,Delhi,Homeopath,400
1440,BHMS,6.0,94.6425884123401,Delhi,Homeopath,300
1441,MBBS,26.0,94.6425884123401,Delhi,General Medicine,300
1442,BDS,11.0,98.0,Chennai,Dentist,100
1443,MBBS,30.0,60.0,Bangalore,ENT Specialist,300
1444,MD,9.0,97.0,Bangalore,Dermatologists,550
1445,MD,18.0,94.6425884123401,Hyderabad,General Medicine,200
1446,MD,11.0,100.0,Bangalore,General Medicine,500
1447,MD,8.0,94.6425884123401,Hyderabad,General Medicine,350
1448,BAMS,9.0,94.6425884123401,Delhi,Ayurveda,500
1449,MD,19.0,96.0,Chennai,Dentist,500
1450,MBBS,18.0,94.6425884123401,Bangalore,General Medicine,70
1451,MBBS,10.0,94.6425884123401,Bangalore,General Medicine,150
1452,BHMS,18.0,94.6425884123401,Hyderabad,Homeopath,150
1453,BAMS,36.0,94.6425884123401,Mumbai,Ayurveda,200
1454,BHMS,12.0,100.0,Bangalore,Homeopath,250
1455,MBBS,43.0,94.6425884123401,Mumbai,General Medicine,350
1456,MBBS,15.0,94.6425884123401,Mumbai,ENT Specialist,300
1457,MD,12.0,98.0,Chennai,Dermatologists,250
1458,MD,6.0,94.6425884123401,Hyderabad,Dentist,200
1459,BAMS,25.0,94.6425884123401,Mumbai,Ayurveda,70
1460,MBBS,48.0,94.6425884123401,Delhi,General Medicine,100
1461,BDS,5.0,100.0,Hyderabad,Dentist,200
1462,MBBS,23.0,91.0,Chennai,Dermatologists,400
1463,MD,42.0,94.6425884123401,Hyderabad,Ayurveda,100
1464,MBBS,39.0,94.6425884123401,Chennai,ENT Specialist,100
1465,MD,14.0,100.0,Hyderabad,Homeopath,550
1466,BHMS,14.0,94.6425884123401,Chennai,Homeopath,200
1467,MBBS,35.0,94.6425884123401,Chennai,General Medicine,150
1468,MD,26.0,94.6425884123401,Chennai,General Medicine,400
1469,BDS,17.555858310626704,94.6425884123401,Coimbatore,Dentist,100
1470,MD,11.0,94.6425884123401,Mumbai,Homeopath,100
1471,BAMS,11.0,94.6425884123401,Chennai,Ayurveda,100
1472,BHMS,12.0,94.6425884123401,Chennai,Homeopath,150
1473,MD,14.0,98.0,Bangalore,Dentist,200
1474,MBBS,34.0,74.0,Hyderabad,ENT Specialist,300
1475,MBBS,38.0,94.6425884123401,Chennai,ENT Specialist,300
1476,MD,17.0,97.0,Bangalore,Dermatologists,500
1477,MBBS,18.0,90.0,Bangalore,General Medicine,350
1478,MD,16.0,99.0,Mumbai,Dermatologists,600
1479,MBBS,10.0,94.6425884123401,Bangalore,Dermatologists,500
1480,BDS,12.0,99.0,Coimbatore,Dentist,100
1481,BAMS,15.0,94.6425884123401,Chennai,Ayurveda,200
1482,MD,5.0,100.0,Delhi,Dermatologists,250
1483,MD,7.0,94.6425884123401,Hyderabad,Ayurveda,300
1484,MBBS,15.0,94.6425884123401,Mumbai,General Medicine,50
1485,MBBS,32.0,94.6425884123401,Delhi,ENT Specialist,500
1486,BDS,3.0,94.6425884123401,Bangalore,Dentist,100
1487,BHMS,4.0,94.6425884123401,Bangalore,Homeopath,200
1488,MBBS,28.0,94.6425884123401,Delhi,ENT Specialist,400
1489,MD,40.0,89.0,Mumbai,Dermatologists,100
1490,DNB,19.0,94.6425884123401,Mumbai,ENT Specialist,500
1491,MD,17.0,97.0,Delhi,Dentist,400
1492,BDS,3.0,94.6425884123401,Mumbai,Dentist,100
1493,BAMS,19.0,96.0,Bangalore,Ayurveda,400
1494,MD,9.0,95.0,Hyderabad,Dermatologists,500
1495,BDS,6.0,94.6425884123401,Mumbai,Dentist,100
1496,BDS,12.0,94.6425884123401,Coimbatore,Dentist,100
1497,BAMS,7.0,94.6425884123401,Delhi,Ayurveda,250
1498,BAMS,18.0,94.6425884123401,Mumbai,Ayurveda,100
1499,MD,13.0,94.6425884123401,Bangalore,Dermatologists,500
1500,MD,30.0,94.6425884123401,Hyderabad,Dermatologists,200
1501,MD,8.0,100.0,Bangalore,Dermatologists,500
1502,MBBS,16.0,93.0,Chennai,Dermatologists,300
1503,MD,44.0,94.6425884123401,Mumbai,Ayurveda,100
1504,MBBS,17.0,94.6425884123401,Hyderabad,General Medicine,100
1505,MD,13.0,94.6425884123401,Delhi,General Medicine,500
1506,BHMS,9.0,94.0,Hyderabad,Homeopath,200
1507,MD,21.0,97.0,Hyderabad,General Medicine,300
1508,BAMS,21.0,94.6425884123401,Hyderabad,Ayurveda,200
1509,MBBS,10.0,94.6425884123401,Bangalore,ENT Specialist,500
1510,BDS,44.0,100.0,Hyderabad,Dentist,200
1511,MD,8.0,94.6425884123401,Ernakulam,Ayurveda,100
1512,MBBS,12.0,100.0,Mumbai,Dermatologists,700
1513,MBBS,14.0,98.0,Delhi,General Medicine,700
1514,MBBS,12.0,98.0,Bangalore,General Medicine,400
1515,MD,10.0,94.6425884123401,Bangalore,General Medicine,300
1516,MD,11.0,94.6425884123401,Delhi,Dermatologists,700
1517,MD,10.0,99.0,Hyderabad,General Medicine,300
1518,MD,12.0,96.0,Hyderabad,General Medicine,300
1519,BAMS,24.0,94.6425884123401,Hyderabad,Ayurveda,200
1520,BHMS,11.0,94.6425884123401,Delhi,Homeopath,200
1521,BAMS,11.0,94.6425884123401,Bangalore,Ayurveda,300
1522,MD,23.0,94.6425884123401,Hyderabad,Ayurveda,400
1523,BHMS,17.0,94.6425884123401,Delhi,Homeopath,100
1524,MBBS,40.0,94.6425884123401,Mumbai,General Medicine,200
1525,BDS,11.0,94.6425884123401,Chennai,Dentist,100
1526,MD,24.0,98.0,Bangalore,Dentist,200
1527,MBBS,16.0,94.6425884123401,Bangalore,ENT Specialist,100
1528,MD,12.0,98.0,Hyderabad,Dermatologists,400
1529,BHMS,8.0,100.0,Delhi,Homeopath,350
1530,MD,10.0,100.0,Chennai,Ayurveda,500
1531,MBBS,16.0,100.0,Delhi,General Medicine,500
1532,BAMS,19.0,94.6425884123401,Mumbai,Ayurveda,200
1533,MD,16.0,98.0,Bangalore,Dermatologists,400
1534,MBBS,32.0,94.6425884123401,Chennai,ENT Specialist,350
1535,MBBS,31.0,94.6425884123401,Mumbai,ENT Specialist,800
1536,MD,10.0,100.0,Bangalore,Dentist,200
1537,BHMS,18.0,94.6425884123401,Chennai,Homeopath,200
1538,BAMS,21.0,93.0,Bangalore,Ayurveda,150
1539,BDS,12.0,98.0,Hyderabad,Dentist,200
1540,MD,8.0,94.6425884123401,Delhi,Dentist,300
1541,MD,10.0,100.0,Hyderabad,Dermatologists,200
1542,BHMS,22.0,94.6425884123401,Mumbai,Homeopath,500
1543,MBBS,27.0,94.6425884123401,Delhi,General Medicine,550
1544,BHMS,14.0,100.0,Mumbai,Homeopath,500
1545,MD,7.0,97.0,Hyderabad,Dermatologists,500
1546,MBBS,23.0,91.0,Bangalore,General Medicine,500
1547,MD,23.0,94.6425884123401,Hyderabad,Ayurveda,100
1548,MD,12.0,100.0,Chennai,Dentist,100
1549,MD,5.0,94.6425884123401,Delhi,Dentist,250
1550,MD,12.0,96.0,Chennai,Dermatologists,300
1551,MD,3.0,94.6425884123401,Delhi,Dermatologists,100
1552,MBBS,17.555858310626704,94.6425884123401,Bangalore,ENT Specialist,350
1553,MD,10.0,94.6425884123401,Chennai,Dermatologists,500
1554,BHMS,8.0,94.6425884123401,Bangalore,Homeopath,450
1555,MBBS,21.0,94.6425884123401,Bangalore,General Medicine,500
1556,MBBS,13.0,94.6425884123401,Delhi,Dermatologists,400
1557,MBBS,43.0,94.6425884123401,Delhi,General Medicine,100
1558,MD,42.0,94.6425884123401,Mumbai,Dentist,200
1559,MD,17.555858310626704,94.6425884123401,Ernakulam,Dermatologists,500
1560,MBBS,21.0,100.0,Chennai,Dermatologists,300
1561,MD,10.0,98.0,Delhi,Dermatologists,500
1562,MD,9.0,94.6425884123401,Mumbai,Dentist,800
1563,LCEH,44.0,94.0,Mumbai,Homeopath,100
1564,MBBS,36.0,94.6425884123401,Hyderabad,Dermatologists,100
1565,MBBS,17.0,100.0,Delhi,ENT Specialist,500
1566,MD,7.0,94.6425884123401,Hyderabad,Ayurveda,500
1567,MD,10.0,95.0,Mumbai,Dermatologists,100
1568,MD,44.0,94.6425884123401,Delhi,General Medicine,500
1569,BHMS,10.0,94.6425884123401,Hyderabad,Homeopath,200
1570,MD,32.0,94.6425884123401,Chennai,Homeopath,100
1571,BAMS,36.0,94.6425884123401,Mumbai,Ayurveda,100
1572,MD,18.0,95.0,Hyderabad,Dentist,300
1573,MD,10.0,97.0,Bangalore,General Medicine,450
1574,MD,9.0,94.6425884123401,Delhi,Dentist,500
1575,MD,12.0,96.0,Bangalore,Dentist,100
1576,MBBS,12.0,94.6425884123401,Ernakulam,ENT Specialist,200
1577,BAMS,45.0,94.6425884123401,Mumbai,Ayurveda,50
1578,MD,18.0,98.0,Hyderabad,Homeopath,400
1579,MD,31.0,94.6425884123401,Hyderabad,Ayurveda,100
1580,MD,12.0,100.0,Hyderabad,Dentist,100
1581,MBBS,42.0,94.6425884123401,Chennai,General Medicine,200
1582,MD,8.0,94.6425884123401,Bangalore,Dermatologists,500
1583,MD,37.0,94.6425884123401,Mumbai,General Medicine,100
1584,MD,10.0,94.6425884123401,Delhi,Dentist,500
1585,MD,27.0,93.0,Bangalore,General Medicine,350
1586,MBBS,15.0,94.6425884123401,Delhi,Dermatologists,100
1587,MBBS,39.0,94.6425884123401,Mumbai,Dermatologists,100
1588,MD,20.0,94.6425884123401,Chennai,Ayurveda,500
1589,MD,33.0,94.6425884123401,Delhi,General Medicine,100
1590,BHMS,6.0,94.6425884123401,Bangalore,Homeopath,450
1591,MD,14.0,79.0,Bangalore,Dermatologists,300
1592,BHMS,10.0,99.0,Mumbai,Homeopath,500
1593,MBBS,14.0,69.0,Mumbai,Dermatologists,500
1594,MD,9.0,99.0,Chennai,Dentist,300
1595,BHMS,18.0,94.6425884123401,Mumbai,Homeopath,400
1596,MD,11.0,100.0,Delhi,Dentist,500
1597,BDS,21.0,94.6425884123401,Delhi,Dentist,500
1598,MD,21.0,96.0,Mumbai,Dermatologists,700
1599,MD,31.0,94.6425884123401,Hyderabad,General Medicine,500
1600,MD,28.0,94.6425884123401,Mumbai,General Medicine,100
1601,BDS,27.0,97.0,Hyderabad,Dentist,200
1602,BHMS,11.0,94.6425884123401,Bangalore,Homeopath,200
1603,MS,18.0,94.6425884123401,Delhi,Homeopath,500
1604,MBBS,17.555858310626704,94.6425884123401,Coimbatore,ENT Specialist,150
1605,BHMS,14.0,94.6425884123401,Bangalore,Homeopath,400
1606,BDS,7.0,94.6425884123401,Mumbai,Dentist,200
1607,MBBS,31.0,94.6425884123401,Coimbatore,General Medicine,250
1608,BAMS,13.0,94.6425884123401,Mumbai,Ayurveda,100
1609,BHMS,27.0,94.6425884123401,Hyderabad,Homeopath,300
1610,MBBS,4.0,94.6425884123401,Ernakulam,Dermatologists,250
1611,MBBS,14.0,96.0,Delhi,Dermatologists,800
1612,MD,13.0,90.0,Mumbai,Homeopath,500
1613,MD,12.0,72.0,Bangalore,General Medicine,300
1614,BHMS,9.0,94.6425884123401,Ernakulam,Homeopath,100
1615,BDS,5.0,94.6425884123401,Coimbatore,Dentist,100
1616,BAMS,16.0,94.6425884123401,Mumbai,Ayurveda,50
1617,BHMS,10.0,94.6425884123401,Chennai,Homeopath,150
1618,MBBS,11.0,94.6425884123401,Delhi,General Medicine,200
1619,MBBS,4.0,94.6425884123401,Delhi,General Medicine,100
1620,MBBS,24.0,100.0,Delhi,Dermatologists,100
1621,BAMS,19.0,98.0,Bangalore,Ayurveda,500
1622,BDS,11.0,94.6425884123401,Coimbatore,Dentist,100
1623,BAMS,16.0,94.6425884123401,Delhi,Ayurveda,200
1624,BDS,16.0,94.6425884123401,Chennai,Dentist,250
1625,MD,33.0,94.6425884123401,Bangalore,Ayurveda,350
1626,MD,17.0,99.0,Bangalore,Dentist,300
1627,BAMS,28.0,94.6425884123401,Chennai,Ayurveda,250
1628,MD,19.0,98.0,Bangalore,General Medicine,100
1629,BAMS,15.0,94.6425884123401,Mumbai,Ayurveda,100
1630,MD,6.0,94.6425884123401,Mumbai,Dermatologists,900
1631,BAMS,5.0,94.6425884123401,Chennai,Ayurveda,300
1632,MD,14.0,94.6425884123401,Coimbatore,Dentist,100
1633,MBBS,26.0,94.6425884123401,Bangalore,General Medicine,100
1634,MBBS,12.0,79.0,Delhi,Dermatologists,500
1635,BDS,11.0,100.0,Bangalore,Dentist,300
1636,BAMS,11.0,94.6425884123401,Bangalore,Ayurveda,500
1637,MD,6.0,94.6425884123401,Hyderabad,General Medicine,500
1638,MBBS,19.0,94.6425884123401,Bangalore,Dermatologists,250
1639,MBBS,19.0,94.6425884123401,Bangalore,ENT Specialist,100
1640,BAMS,13.0,94.6425884123401,Delhi,Ayurveda,150
1641,BAMS,6.0,94.6425884123401,Mumbai,Ayurveda,300
1642,MBBS,36.0,100.0,Bangalore,General Medicine,200
1643,MBBS,14.0,94.6425884123401,Delhi,General Medicine,700
1644,MD,16.0,100.0,Bangalore,General Medicine,200
1645,MD,5.0,94.6425884123401,Delhi,Dermatologists,700
1646,MBBS,36.0,98.0,Chennai,General Medicine,200
1647,MBBS,17.0,76.0,Mumbai,ENT Specialist,100
1648,BAMS,18.0,94.6425884123401,Hyderabad,Ayurveda,50
1649,MD,4.0,94.6425884123401,Ernakulam,Dentist,100
1650,BDS,9.0,100.0,Delhi,Dentist,100
1651,MBBS,11.0,95.0,Mumbai,ENT Specialist,700
1652,MD,13.0,94.6425884123401,Chennai,Dentist,500
1653,MBBS,14.0,100.0,Chennai,Dermatologists,250
1654,MBBS,18.0,94.6425884123401,Bangalore,ENT Specialist,200
1655,MBBS,16.0,94.6425884123401,Chennai,ENT Specialist,600
1656,MD,14.0,94.6425884123401,Mumbai,General Medicine,800
1657,BHMS,25.0,94.6425884123401,Mumbai,Homeopath,700
1658,MD,17.555858310626704,94.6425884123401,Chennai,Dentist,150
1659,BDS,10.0,100.0,Mumbai,Dentist,300
1660,MBBS,15.0,90.0,Delhi,General Medicine,600
